gokv_task_id;gokv_tasktype;gokv_ordered_date;mitglied_kvnr;mitglied_name;mitglied_vorname;mitglied_titel;mitglied_vswort;mitglied_zswort;mitglied_gebdat
5C447CA2526B11E78DEF549CF4B14D54;eka;16.06.2017;S100527567;VOITSPÄHL;Abdalbary;;;;18.04.1959
5C447CA3526B11E78DEF549CF4B14D54;eka;16.06.2017;E101262502;BURGEON;Hertwig;;;;31.08.1969
5C447CA4526B11E78DEF549CF4B14D54;eka;16.06.2017;Y100990255;Grämpi;Abdulaziz;;;;20.05.1967
5C447CA5526B11E78DEF549CF4B14D54;eka;16.06.2017;I101257219;Mithmeyer;Keven;;;;04.11.1991
5C447CA6526B11E78DEF549CF4B14D54;eka;16.06.2017;W100023387;Srrrossin;Nastassia;;;;05.10.1983
5C447CA7526B11E78DEF549CF4B14D54;eka;16.06.2017;J100015954;Srräe;Almut Dorothea;;;;27.08.1986
5C447CA8526B11E78DEF549CF4B14D54;eka;16.06.2017;J101127798;Kälwossi;Trixi;;;;12.12.1978
5C447CA9526B11E78DEF549CF4B14D54;eka;16.06.2017;Y101469212;Foiben;Fatima Zohra;;von;;24.11.1979
5C447CAA526B11E78DEF549CF4B14D54;eka;16.06.2017;Y100654442;Liapuldt;Tanja Ursula;;;;21.01.1950
5C44A3B0526B11E78DEF549CF4B14D54;eka;16.06.2017;Z100391369;Müntnorr;Pascal;;;;25.03.1960
5C44A3B1526B11E78DEF549CF4B14D54;eka;16.06.2017;T100319225;Lehend;Dagmar J.M.;;;;22.09.1986
5C44A3B2526B11E78DEF549CF4B14D54;eka;16.06.2017;A101559922;Steänwig;Liana Marie;;;;13.07.1985
5C44A3B3526B11E78DEF549CF4B14D54;eka;16.06.2017;Z101197128;Fiosrr;Jan-Simon;;;;21.08.1980
5C44A3B4526B11E78DEF549CF4B14D54;eka;16.06.2017;M101648080;Selitnok;Kira Kristin;;;;04.03.1961
5C44A3B5526B11E78DEF549CF4B14D54;eka;16.06.2017;O100929027;FUCHL;Azar;;;;17.01.1976
5C44A3B6526B11E78DEF549CF4B14D54;eka;16.06.2017;X100286917;AOLMAZ KICECILEN;Gillian Marie;;;;06.04.1963
5C44A3B7526B11E78DEF549CF4B14D54;eka;16.06.2017;C100881713;Bäxbium;Gerlinde Rosemarie;;;;21.01.1978
5C44A3B8526B11E78DEF549CF4B14D54;eka;16.06.2017;S100833829;Errropuv;Almut Dorothea;;;;12.09.1976
5C44A3B9526B11E78DEF549CF4B14D54;eka;16.06.2017;X100538836;Criemens;Adrian Walter;;;;26.12.1965
5C44A3BA526B11E78DEF549CF4B14D54;eka;16.06.2017;X101344481;KURÄS;Lukas;;;;03.06.1991
5C44CAC0526B11E78DEF549CF4B14D54;eka;16.06.2017;R100474519;WULFGRÄBIN;Rahime;;;;14.04.1960
5C44CAC1526B11E78DEF549CF4B14D54;eka;16.06.2017;U101501353;Wickenwock;Sebastian Johannes;;;;11.12.1969
5C44CAC2526B11E78DEF549CF4B14D54;eka;16.06.2017;X101044170;Wimmch;Deepthi;;;;15.02.1969
5C44CAC3526B11E78DEF549CF4B14D54;eka;16.06.2017;M100727885;Toinberr;Lilli Frida;;;;10.02.1959
5C44CAC4526B11E78DEF549CF4B14D54;eka;16.06.2017;K101702182;Tinend;Dan-Valentin;;;;31.03.1965
5C44CAC5526B11E78DEF549CF4B14D54;eka;16.06.2017;R100849718;PRESAD;Omid;;;;17.08.1963
5C44CAC6526B11E78DEF549CF4B14D54;eka;16.06.2017;K100283002;CKINZKEGER;Assen;;;;17.12.1975
5C44CAC7526B11E78DEF549CF4B14D54;eka;16.06.2017;A101809075;LÄGKESLAND;William;;;;07.12.1979
5C44CAC8526B11E78DEF549CF4B14D54;eka;16.06.2017;D100602323;Pineära de Elmeoda Sequeira;Theresa Maria;;;;25.06.1967
5C44CAC9526B11E78DEF549CF4B14D54;eka;16.06.2017;M100966549;SKÜTSRR;Catherina;;;;24.07.1969
5C44CACA526B11E78DEF549CF4B14D54;eka;16.06.2017;K101485089;EMITmeyer;Friederun;;;;27.04.1984
5C44F1D0526B11E78DEF549CF4B14D54;eka;16.06.2017;B100545215;GÄTSMOIDL;Orlin;;;;10.08.1962
5C44F1D1526B11E78DEF549CF4B14D54;eka;16.06.2017;Q100378250;Weldhättin;Sabine Claudia;;;;24.01.1953
5C44F1D2526B11E78DEF549CF4B14D54;eka;16.06.2017;J101837111;Dr. Nordkeii;Mara Faye;;;;08.07.1956
5C44F1D3526B11E78DEF549CF4B14D54;eka;16.06.2017;Z101976018;WODIN;Kee Chang David;;;;03.09.1959
5C44F1D4526B11E78DEF549CF4B14D54;eka;16.06.2017;V101706842;Hebrorr;Joachim Robert Friedrich;;;;15.07.1984
5C44F1D5526B11E78DEF549CF4B14D54;eka;16.06.2017;A100750179;Gibbe;Dragan Christian;;;;28.11.1995
5C44F1D6526B11E78DEF549CF4B14D54;eka;16.06.2017;J100982597;VOITSPÄHL;Lilli Frida;;;;06.07.1965
5C44F1D7526B11E78DEF549CF4B14D54;eka;16.06.2017;Q100592722;Mutemeyer;Sebastian Johannes;;;;08.08.1960
5C44F1D8526B11E78DEF549CF4B14D54;eka;16.06.2017;Z100424509;Suäse Rodroguis;Giorgina;;;;16.03.1982
5C44F1D9526B11E78DEF549CF4B14D54;eka;16.06.2017;S100994603;MITTNEN;Leyli;;;;17.01.1971
5C44F1DA526B11E78DEF549CF4B14D54;eka;16.06.2017;B100398944;LEBAROLI;Gert-Christian;;;;15.05.1973
5C44F1DB526B11E78DEF549CF4B14D54;eka;16.06.2017;K100704300;Wulpmeyer;Marta Susana;;;;03.07.1963
5C4518E0526B11E78DEF549CF4B14D54;eka;16.06.2017;M100239408;MÜTZmeyer;Abdulaziz;;;;20.01.1965
5C4518E1526B11E78DEF549CF4B14D54;eka;16.06.2017;F101082476;Juhns;Silja Alexandria Anja;;;;22.03.1943
5C4518E2526B11E78DEF549CF4B14D54;eka;16.06.2017;N101751484;Dunet;Begona;;;;24.08.1973
5C4518E3526B11E78DEF549CF4B14D54;eka;16.06.2017;K101849827;RUZIK;Shushan;;;;12.12.1987
5C4518E4526B11E78DEF549CF4B14D54;eka;16.06.2017;N100471110;Kulboom;Lennja;;;;16.01.1984
5C4518E5526B11E78DEF549CF4B14D54;eka;16.06.2017;Y101903137;di De Woljes;Roghaieh;;;;28.05.1944
5C4518E6526B11E78DEF549CF4B14D54;eka;16.06.2017;C101316186;Fitsrr;Franz Joseph;;;;11.03.1958
5C4518E7526B11E78DEF549CF4B14D54;eka;16.06.2017;L100725218;Gewul;Laura-Catalina;;;;13.07.1973
5C4518E8526B11E78DEF549CF4B14D54;eka;16.06.2017;C101777361;Pinsu;Emmanuel Koffi;;;;13.09.1969
5C4518E9526B11E78DEF549CF4B14D54;eka;16.06.2017;B101417733;Cunredt;Jan Hilmar;;;;20.08.1967
5C4518EA526B11E78DEF549CF4B14D54;eka;16.06.2017;I101054004;Dr. Kyppin-Dorks;Sarah Luisa;;;;10.12.1957
5C453FF0526B11E78DEF549CF4B14D54;eka;16.06.2017;N100440786;Thummeyer;Jan Ernst;;;;08.11.1994
5C453FF1526B11E78DEF549CF4B14D54;eka;16.06.2017;Y100331967;Jinten;Meragoddin;;;;04.07.1959
5C453FF2526B11E78DEF549CF4B14D54;eka;16.06.2017;V100841861;Kehfmeyer;Efrosine;;;;13.04.1963
5C453FF3526B11E78DEF549CF4B14D54;eka;16.06.2017;R100493242;Hödin;Guiliano;;;;04.10.1956
5C453FF4526B11E78DEF549CF4B14D54;eka;16.06.2017;D101368480;CRUMM;Marek;;;;23.04.1961
5C453FF5526B11E78DEF549CF4B14D54;eka;16.06.2017;V100275605;Zhmjrb;Vilem;;;;21.04.1969
5C453FF6526B11E78DEF549CF4B14D54;eka;16.06.2017;U101404887;Künike;Frederike;;;;27.10.1950
5C453FF7526B11E78DEF549CF4B14D54;eka;16.06.2017;I100396743;Srrrutz;Gerd Christoph;;;;31.03.1974
5C456700526B11E78DEF549CF4B14D54;eka;16.06.2017;E100447668;Bejramo;Liana Marie;;;;03.09.1984
5C456701526B11E78DEF549CF4B14D54;eka;16.06.2017;L101638366;HUIFFENL;Franz S.F.;;;;02.07.1950
5C456702526B11E78DEF549CF4B14D54;eka;16.06.2017;Z101228808;Egbegno;Cassen;;;;23.12.1954
5C456703526B11E78DEF549CF4B14D54;eka;16.06.2017;A101883664;Bischeoburdch;Sebastian Johannes;;;;27.08.1955
5C456704526B11E78DEF549CF4B14D54;eka;16.06.2017;G101965736;LIPOES;John-Markus;;;;23.09.1958
5C456705526B11E78DEF549CF4B14D54;eka;16.06.2017;V101390662;Branoarsil;Aiden Tyrus;;;;09.04.1961
5C456706526B11E78DEF549CF4B14D54;eka;16.06.2017;N100826558;ITZLmeyer;Jacek;;;;18.02.1984
5C456707526B11E78DEF549CF4B14D54;eka;16.06.2017;T100245230;Rüsimeäen-Srrst;Kee Chang David;;;;26.04.1974
5C456708526B11E78DEF549CF4B14D54;eka;16.06.2017;I100433704;Rusin-Seäbt;Ricarda Antonia;;;;24.01.1972
5C456709526B11E78DEF549CF4B14D54;eka;16.06.2017;J101598644;Froidch;Nguyen;;;;09.11.1959
5C45670A526B11E78DEF549CF4B14D54;eka;16.06.2017;V100316983;Meain-Roepe;Joachim Robert Friedrich;;;;08.03.1982
5C458E10526B11E78DEF549CF4B14D54;eka;16.06.2017;D100516170;Solveära Srriss;Vilem;;;;14.07.1972
5C458E11526B11E78DEF549CF4B14D54;eka;16.06.2017;G100878019;Fosrrin-Schrüder;Guido Dieter;;;;13.01.1966
5C458E12526B11E78DEF549CF4B14D54;eka;16.06.2017;B100296696;Srrmodt-Mytzin;Tora;;;;13.09.1984
5C458E13526B11E78DEF549CF4B14D54;eka;16.06.2017;P100950353;Kutsrrwer;Abdalbary;;;;15.11.1986
5C458E14526B11E78DEF549CF4B14D54;eka;16.06.2017;M101800576;LKEOIN;Hein;;;;09.03.1965
5C458E15526B11E78DEF549CF4B14D54;eka;16.06.2017;N100718419;ILTHORITHEMBA;Tanja Simone;;;;21.04.1972
5C458E16526B11E78DEF549CF4B14D54;eka;16.06.2017;K101716410;Klkek;Zeljka;;;;08.11.1982
5C458E17526B11E78DEF549CF4B14D54;eka;16.06.2017;K101445364;Knübl;Robab;;;;27.07.1967
5C458E18526B11E78DEF549CF4B14D54;eka;16.06.2017;E100071049;LIBHENZ;Margareth;;de;;03.05.1961
5C458E19526B11E78DEF549CF4B14D54;eka;16.06.2017;V101259943;Brussmützin;Leyli;;;;15.11.1957
5C458E1A526B11E78DEF549CF4B14D54;eka;16.06.2017;E101086459;Brickch;Catherina;;;;17.07.1963
5C45B520526B11E78DEF549CF4B14D54;eka;16.06.2017;I100034557;Skäpoii;Christakis;;;;18.02.1954
5C45B521526B11E78DEF549CF4B14D54;eka;16.06.2017;T101057408;Schchd;Tanase;;;;18.02.1974
5C45B522526B11E78DEF549CF4B14D54;eka;16.06.2017;V100841859;Gincker;Tamara-Monica;;;;07.04.1990
5C45B523526B11E78DEF549CF4B14D54;eka;16.06.2017;F100707485;SEBLJOC;Enikö-Rita;;van;;27.03.1971
5C45B524526B11E78DEF549CF4B14D54;eka;16.06.2017;M101556503;SERDIO;Abdel Salam;;;;05.03.1951
5C45B525526B11E78DEF549CF4B14D54;eka;16.06.2017;B102020910;Binle;Mohammed;;;;17.08.1961
5C45B526526B11E78DEF549CF4B14D54;eka;16.06.2017;J101761816;Iloemeyer;Melina Anna;;;;28.11.1936
5C45B527526B11E78DEF549CF4B14D54;eka;16.06.2017;F100326791;GYNTHIN;Noah Dylan;;;;25.04.1980
5C45B528526B11E78DEF549CF4B14D54;eka;16.06.2017;V100272507;TUCHL;Arnt-Enno;;;;03.12.1970
5C45B529526B11E78DEF549CF4B14D54;eka;16.06.2017;T101281200;CERLKAO;Liana Marie;;;;05.12.1974
5C45B52A526B11E78DEF549CF4B14D54;eka;16.06.2017;O100659760;ÄRLend;Mara Faye;;;;24.02.1971
5C45B52B526B11E78DEF549CF4B14D54;eka;16.06.2017;L101430503;DÄIPREE;Milorad;;;;08.01.1962
5C45DC30526B11E78DEF549CF4B14D54;eka;16.06.2017;Y101174432;Gchlint;Hans Ludwig;;;;13.06.1991
5C45DC31526B11E78DEF549CF4B14D54;eka;16.06.2017;G101046802;KÄSCHCH-BRIUEN;Frank-Helmut;;;;16.08.1974
5C45DC32526B11E78DEF549CF4B14D54;eka;16.06.2017;D100406099;Ivintmen;Luljeta;;;;08.08.2002
5C45DC33526B11E78DEF549CF4B14D54;eka;16.06.2017;L101879176;BÄRUNLU;Violetta May;;;;26.02.1959
5C45DC34526B11E78DEF549CF4B14D54;eka;16.06.2017;O101648756;Muird;Bernhard-Paul;;;;16.09.1986
5C45DC35526B11E78DEF549CF4B14D54;eka;16.06.2017;E101075773;Wkedhstsin;Beatrix-Isabell;;;;09.06.1968
5C45DC36526B11E78DEF549CF4B14D54;eka;16.06.2017;T101324570;KÄIHNREURR;Stefan Valentin;;;;27.01.1964
5C45DC37526B11E78DEF549CF4B14D54;eka;16.06.2017;F100959185;SUIOKE;Mohammed;;;;17.09.1971
5C45DC38526B11E78DEF549CF4B14D54;eka;16.06.2017;I102030310;Ivint;Saron;;;;10.06.1935
5C45DC39526B11E78DEF549CF4B14D54;eka;16.06.2017;E101372810;BRUáMIN;Kee Chang David;;;;23.10.1975
5C45DC3A526B11E78DEF549CF4B14D54;eka;16.06.2017;D101257802;Bliss;Harland;;;;06.07.1963
5C460340526B11E78DEF549CF4B14D54;eka;16.06.2017;R101000339;Korsrrn;Nele muriel;;;;30.04.1987
5C460341526B11E78DEF549CF4B14D54;eka;16.06.2017;S100603075;DUHMS;Avdi;;;;02.05.1951
5C460342526B11E78DEF549CF4B14D54;eka;16.06.2017;1121783004;Bescheinigung;Bernd;;;;16.05.1965
5C460343526B11E78DEF549CF4B14D54;eka;16.06.2017;F101723705;DORLEÄN;Adelaide;;;;28.03.1963
5C460344526B11E78DEF549CF4B14D54;eka;16.06.2017;E101822069;Nimetutzaho;Marek;;;;10.05.1972
5C460345526B11E78DEF549CF4B14D54;eka;16.06.2017;X101480869;SRRUTZIN;Sergij;;;;19.05.1988
5C460346526B11E78DEF549CF4B14D54;eka;16.06.2017;F101055999;Isrrio;Frederike;;;;13.05.1967
5C460347526B11E78DEF549CF4B14D54;eka;16.06.2017;W100206259;Vurkiäf;Stefan Valentin;;;;23.12.1950
5C460348526B11E78DEF549CF4B14D54;eka;16.06.2017;K100581524;Wenkmeyer;Hatimali;;;;22.04.1947
5C462A50526B11E78DEF549CF4B14D54;eka;16.06.2017;R100668916;DÄIPREE;Orlin;;;;01.10.1959
5C462A51526B11E78DEF549CF4B14D54;eka;16.06.2017;E101927934;Kirdchen;Kawe;Dr.;;;27.09.1955
5C462A52526B11E78DEF549CF4B14D54;eka;16.06.2017;W100744273;Durzweälin;Theresa Maria;;;;02.10.1968
5C462A53526B11E78DEF549CF4B14D54;eka;16.06.2017;1122102002;Differenz;Carl;;;;10.03.1965
5C462A54526B11E78DEF549CF4B14D54;eka;16.06.2017;Z100557387;Hiäpt-Porrlen;Tanase;;;;18.09.1965
5C462A55526B11E78DEF549CF4B14D54;eka;16.06.2017;Z100129163;NÄIRDLEN;Kilian Michael;;;;26.12.1974
5C462A56526B11E78DEF549CF4B14D54;eka;16.06.2017;H100708479;WINNWEG;Enikö-Rita;;van;;05.12.1974
5C462A57526B11E78DEF549CF4B14D54;eka;16.06.2017;G101085970;Geolhufin;Enikö-Rita;;;;12.06.1972
5C462A58526B11E78DEF549CF4B14D54;eka;16.06.2017;W101037883;WIOCZCH;Oskar Matthias;;;;21.11.1988
5C462A59526B11E78DEF549CF4B14D54;eka;16.06.2017;W100060803;Dr. Gineedts;Horst-Hubert;;;;21.09.1984
5C462A5A526B11E78DEF549CF4B14D54;eka;16.06.2017;O100379043;Bärgmear;Marilou;;;;26.03.2013
5C465160526B11E78DEF549CF4B14D54;eka;16.06.2017;K100943712;Zkeglin;Michael Karl;;;;10.06.1960
5C465161526B11E78DEF549CF4B14D54;eka;16.06.2017;A101070924;Lurrmeyer;Helga Doris;;;;03.01.1943
5C465162526B11E78DEF549CF4B14D54;eka;16.06.2017;F995584041;Faller;Frank;;;;14.08.1978
5C465163526B11E78DEF549CF4B14D54;eka;16.06.2017;J100620223;THOTZ;Esmeralda;;;;25.07.1983
5C465164526B11E78DEF549CF4B14D54;eka;16.06.2017;R100133378;LKEHART;Luis Da;;;;12.01.1971
5C465165526B11E78DEF549CF4B14D54;eka;16.06.2017;V100645613;Leärrtfuß;Pavlo;;;;28.04.1994
5C465166526B11E78DEF549CF4B14D54;eka;16.06.2017;X100066772;Qjbqztu;Julian Oliver;;;;09.06.1966
5C465167526B11E78DEF549CF4B14D54;eka;16.06.2017;W101058634;DUTZ-SPOHR;Kaja Marie;;;;18.05.1972
5C465168526B11E78DEF549CF4B14D54;eka;16.06.2017;V100696014;Sendin;Abdulaziz;;;;22.09.1965
5C465169526B11E78DEF549CF4B14D54;eka;16.06.2017;B101878983;MOINSWE;Graciana Martha;;;;11.07.1954
5C46516A526B11E78DEF549CF4B14D54;eka;16.06.2017;S100215387;LIOE ELM;Alkinoi;;;;13.08.1942
5C467870526B11E78DEF549CF4B14D54;eka;16.06.2017;T100912728;Selfmeyer;Lars Niklas;;;;16.09.2014
5C467871526B11E78DEF549CF4B14D54;eka;16.06.2017;1122350003;Test;Anton;;;;21.06.1957
5C467872526B11E78DEF549CF4B14D54;eka;16.06.2017;L100345870;Kehlmeyer;Paula Josefine;;;;31.10.1974
5C467873526B11E78DEF549CF4B14D54;eka;16.06.2017;1121900006;Bescheid;Nocheiner;;;;27.01.1965
5C467874526B11E78DEF549CF4B14D54;eka;16.06.2017;H100289365;Storiir;Genoveva;;;;06.05.1951
5C467875526B11E78DEF549CF4B14D54;eka;16.06.2017;N100962908;DUINFCH;Julia Theresa;;;;05.03.1973
5C467876526B11E78DEF549CF4B14D54;eka;16.06.2017;E100919987;Ibhhyeu;Noah Dylan;;;;05.05.1976
5C467877526B11E78DEF549CF4B14D54;eka;16.06.2017;J100902955;HUOßmeyer;Wilhelmine;;;;22.06.1965
5C467878526B11E78DEF549CF4B14D54;eka;16.06.2017;Z101853690;Strettnin;Ben;;;;15.03.1984
5C467879526B11E78DEF549CF4B14D54;eka;16.06.2017;D101860775;Fordchin;Enikö-Rita;;;;15.05.1965
5C46787A526B11E78DEF549CF4B14D54;eka;16.06.2017;A100995091;ROIMENSRRNITTEN;Jette Clara;;;;16.09.1981
5C46787B526B11E78DEF549CF4B14D54;eka;16.06.2017;L100138263;Loissfchdt;Regina Anne;;;;10.10.1967
5C469F80526B11E78DEF549CF4B14D54;eka;16.06.2017;P101772230;BINDEN;Hieu Minh;;;;12.12.1965
5C469F81526B11E78DEF549CF4B14D54;eka;16.06.2017;B100316031;MUREL LOSSASS;David H.;;;;01.07.1981
5C469F82526B11E78DEF549CF4B14D54;eka;16.06.2017;M101900390;BROIGEN;Kawe;;;;11.11.1959
5C469F83526B11E78DEF549CF4B14D54;eka;16.06.2017;1122179004;Zorro;Paul;;;;23.03.1987
5C469F84526B11E78DEF549CF4B14D54;eka;16.06.2017;B101653137;Dynckl;Nico Gerhard;;;;11.09.1938
5C469F85526B11E78DEF549CF4B14D54;eka;16.06.2017;N101992027;Nützmeyer;Hans-Dieter;;;;12.03.1950
5C469F86526B11E78DEF549CF4B14D54;eka;16.06.2017;S101709347;EDORSRR;Sarah Luisa;;;;12.11.1979
5C469F87526B11E78DEF549CF4B14D54;eka;16.06.2017;A101714794;ILERÄNG;Alexei;;;;22.09.1974
5C469F88526B11E78DEF549CF4B14D54;eka;16.06.2017;C100227580;JÄITTEN;Laura-Catalina;;;;14.01.1978
5C46C690526B11E78DEF549CF4B14D54;eka;16.06.2017;Q101187876;Lihmenn-Hegch;Hans Bodo;;;;31.03.1965
5C46C691526B11E78DEF549CF4B14D54;eka;16.06.2017;E101587577;Srreäbiss;Genoveva;;;;19.07.1965
5C46C692526B11E78DEF549CF4B14D54;eka;16.06.2017;N101311012;BÄITTCH;Vahdet;;;;29.04.1979
5C46C693526B11E78DEF549CF4B14D54;eka;16.06.2017;1121715001;Test 10;Tobias;;;;24.07.1981
5C46C694526B11E78DEF549CF4B14D54;eka;16.06.2017;B100558061;KUSZCHE;Savkirth;;;;29.07.1960
5C46C695526B11E78DEF549CF4B14D54;eka;16.06.2017;1121761008;Zusatzbeitrag;Anton;;;;16.05.1965
5C46C696526B11E78DEF549CF4B14D54;eka;16.06.2017;W100798760;PRENKL;Christian-Erwin;;;;08.03.1956
5C46C697526B11E78DEF549CF4B14D54;eka;16.06.2017;P100374095;Lüssio;Susanne Wilma;;;;14.04.1988
5C46C698526B11E78DEF549CF4B14D54;eka;16.06.2017;L100089003;Destein;Anna;;;;30.08.1971
5C46C699526B11E78DEF549CF4B14D54;eka;16.06.2017;R100645553;K ppins;Nikoleta;;;;04.04.1940
5C46C69A526B11E78DEF549CF4B14D54;eka;16.06.2017;J100374142;Brkekin;Luis Filipe;;;;26.05.1967
5C46C69B526B11E78DEF549CF4B14D54;eka;16.06.2017;1121934006;Zorro;Gustav;;;;15.02.1952
5C46EDA0526B11E78DEF549CF4B14D54;eka;16.06.2017;X100439672;Keram;Klaus Josef;;;;14.08.1961
5C46EDA1526B11E78DEF549CF4B14D54;eka;16.06.2017;F995584039;Faller;Guido;;;;14.08.1978
5C46EDA2526B11E78DEF549CF4B14D54;eka;16.06.2017;O100484096;Kleänmanns;Noah Dylan;;;;18.05.1988
5C46EDA3526B11E78DEF549CF4B14D54;eka;16.06.2017;D101272841;URLENDO;Ana-Sofia;;;;06.01.1977
5C46EDA4526B11E78DEF549CF4B14D54;eka;16.06.2017;A101187961;Klybin;Abdalbary;;;;14.09.1972
5C46EDA5526B11E78DEF549CF4B14D54;eka;16.06.2017;A101927238;Posrridde;Volker-Rüdiger;;;;16.12.1981
5C46EDA6526B11E78DEF549CF4B14D54;eka;16.06.2017;K101422441;Rottmeyer;Reinhard Hermann;;;;02.07.1988
5C46EDA7526B11E78DEF549CF4B14D54;eka;16.06.2017;F995584003;Faller;Ernst;;;;14.08.1978
5C46EDA8526B11E78DEF549CF4B14D54;eka;16.06.2017;U100368523;Borgit Klägsbinger;Dariush;;;;02.12.1960
5C46EDA9526B11E78DEF549CF4B14D54;eka;16.06.2017;X100195015;Kutzoii;Said Ahmet;;;;15.08.1971
5C4714B0526B11E78DEF549CF4B14D54;eka;16.06.2017;Z101688649;GÄTSMOIDL;Vahdet;;;;24.12.1969
5C4714B1526B11E78DEF549CF4B14D54;eka;16.06.2017;Q100168519;BEINmeyer;Viktorija;;;;05.07.1948
5C4714B2526B11E78DEF549CF4B14D54;eka;16.06.2017;1122420007;Masterabrechnung;Differenz;;;;02.01.1976
5C4714B3526B11E78DEF549CF4B14D54;eka;16.06.2017;X101584771;Mullmeyer;Jonah Paul;;;;15.02.1952
5C4714B4526B11E78DEF549CF4B14D54;eka;16.06.2017;A101660508;Tolsnin;Luc Pascal;;;;30.06.1988
5C4714B5526B11E78DEF549CF4B14D54;eka;16.06.2017;E101290273;Peasmeyer;Haizea Luna;;;;06.12.1996
5C4714B6526B11E78DEF549CF4B14D54;eka;16.06.2017;C101693564;Splketin;Edi;;;;19.04.1951
5C4714B7526B11E78DEF549CF4B14D54;eka;16.06.2017;B101905400;GRURDI-JEEGEN;Theresa Maria;;;;17.06.1964
5C4714B8526B11E78DEF549CF4B14D54;eka;16.06.2017;V100411388;Wüoni;Christina-Barbara;;;;04.10.1965
5C4714B9526B11E78DEF549CF4B14D54;eka;16.06.2017;K100063766;WOINBRYGGE;Uwe-Karsten;;;;03.09.1980
5C4714BA526B11E78DEF549CF4B14D54;eka;16.06.2017;B101033839;RÄIRD;Samuil;;;;23.08.1956
5C4714BB526B11E78DEF549CF4B14D54;eka;16.06.2017;C101641526;PRUOáL;Zaine;;;;11.08.1969
5C473BC0526B11E78DEF549CF4B14D54;eka;16.06.2017;J100058485;HÄßLEUN;Marcus Dominik;;;;23.01.1949
5C473BC1526B11E78DEF549CF4B14D54;eka;16.06.2017;R100136553;Roimmeyer;Wilhelm Ferdinand;;;;20.07.1964
5C473BC2526B11E78DEF549CF4B14D54;eka;16.06.2017;P100689171;SOLVEÄRA-SRRISS;Wilhelmus;;;;11.04.1967
5C473BC3526B11E78DEF549CF4B14D54;eka;16.06.2017;M101418740;BERTMÄá;Kimberly;;;;03.06.1971
5C473BC4526B11E78DEF549CF4B14D54;eka;16.06.2017;P100464250;Vahnalik;Aaron Johannes;;;;05.09.1958
5C473BC5526B11E78DEF549CF4B14D54;eka;16.06.2017;T101271678;NESFO;Yavuz;;;;25.01.1988
5C473BC6526B11E78DEF549CF4B14D54;eka;16.06.2017;W101713673;SLUWOKOW;Marta Susana;;;;02.11.1970
5C473BC7526B11E78DEF549CF4B14D54;eka;16.06.2017;A101259204;KOISEWETTEN;Guido-Heinrich;;;;14.07.1968
5C473BC8526B11E78DEF549CF4B14D54;eka;16.06.2017;K100623551;Pitrene;Ersilia;;;;06.11.1963
5C473BC9526B11E78DEF549CF4B14D54;eka;16.06.2017;J100553143;SRRRENDT;Celeste;;;;27.05.1959
5C473BCA526B11E78DEF549CF4B14D54;eka;16.06.2017;A102003773;Krätwe;Kai Christopher;;;;29.09.1983
5C4762D0526B11E78DEF549CF4B14D54;eka;16.06.2017;D101645263;TURNESS;Joannis;;;;25.07.1990
5C4762D1526B11E78DEF549CF4B14D54;eka;16.06.2017;J100547634;Brickch;Joachim Robert Friedrich;;;;23.06.1984
5C4762D2526B11E78DEF549CF4B14D54;eka;16.06.2017;X100402662;WÄCHK-MIERGEN;Luisa-Marie;;;;12.01.1972
5C4762D3526B11E78DEF549CF4B14D54;eka;16.06.2017;V101326579;Moigch;Noah-David;;;;14.03.1950
5C4762D4526B11E78DEF549CF4B14D54;eka;16.06.2017;H100159648;FLISSS;Birgit Gerhild;;;;28.12.1982
5C4762D5526B11E78DEF549CF4B14D54;eka;16.06.2017;G101096795;HINend;Kee Chang David;;;;29.06.1978
5C4762D6526B11E78DEF549CF4B14D54;eka;16.06.2017;Q100376585;Feaio;Sarah Luisa;;;;25.09.1966
5C4762D7526B11E78DEF549CF4B14D54;eka;16.06.2017;Z100759664;Soighult;Sherin;;;;22.03.1950
5C4762D8526B11E78DEF549CF4B14D54;eka;16.06.2017;J101632419;LUKODO;Angela;;;;07.04.1974
5C4762D9526B11E78DEF549CF4B14D54;eka;16.06.2017;J101291313;Kujtok;Margareth;;;;28.03.1969
5C4762DA526B11E78DEF549CF4B14D54;eka;16.06.2017;L100490256;LOIRDFCHD;Beatrix-Isabell;;;;07.10.1963
5C4789E0526B11E78DEF549CF4B14D54;eka;16.06.2017;X101828832;Muos-Wetzrabio;TAMARA;;;;19.10.1978
5C4789E1526B11E78DEF549CF4B14D54;eka;16.06.2017;F100926111;UVINLENDER;Faril;;;;07.04.1964
5C4789E2526B11E78DEF549CF4B14D54;eka;16.06.2017;1121890004;Beitragsfrei;Mehreinnahme;;;;22.01.1965
5C4789E3526B11E78DEF549CF4B14D54;eka;16.06.2017;D100940800;Brendtcileten;Mohammed;;;;19.06.1973
5C4789E4526B11E78DEF549CF4B14D54;eka;16.06.2017;R100723228;Noiickedt;Ulrike Sigrid;;;;14.12.1979
5C4789E5526B11E78DEF549CF4B14D54;eka;16.06.2017;E100473938;SRRÄLTEUá;Kunigunde;;;;16.08.1963
5C4789E6526B11E78DEF549CF4B14D54;eka;16.06.2017;L101409877;KÄHFU;Christian Heinrich Günth.;;;;27.08.1991
5C4789E7526B11E78DEF549CF4B14D54;eka;16.06.2017;1122143001;Freiwillig;Ohne-Kv;;;;16.03.1987
